player name,sf,min,pts,%_2pt,%_3pt,%_1pt,dr_rebounds,or_rebounds,tr_rebounds,pf_fouls,fa_fouls,st,to,as,bkf_blocks,bka_blocks,val,+/-,m_2pt,a_2pt,m_3pt,a_3pt,m_1pt,a_1pt,opponent,loc,round,game_idx,coach
Brendan Adams,,30,16,33,50,0,1,0,1,2,3,0,1,3,0,1,9,0,2,6,4,8,0,2,Hapoel_Afula,H,9,8,Guy Goodess
Yotam Hanochi,,20,10,40,67,0,2,1,3,2,0,0,0,0,0,0,7,1,2,5,2,3,0,0,Hapoel_Afula,H,9,8,Guy Goodess
Michale Kyser,*,30,9,67,0,100,10,2,12,0,4,0,2,2,2,0,25,7,4,6,0,0,1,1,Hapoel_Afula,H,9,8,Guy Goodess
Dakarai Tucker,*,31,11,0,60,100,1,0,1,1,2,1,1,3,0,0,14,11,0,0,3,5,2,2,Hapoel_Afula,H,9,8,Guy Goodess
Idan Zalmanson,,10,4,100,0,100,3,0,3,3,1,0,3,3,1,0,5,1,1,1,0,1,2,2,Hapoel_Afula,H,9,8,Guy Goodess
Netanel Artzi,*,26,5,100,25,0,1,2,3,5,1,0,3,1,0,0,-1,11,1,1,1,4,0,0,Hapoel_Afula,H,9,8,Guy Goodess
Eliad Tal,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hapoel_Afula,H,9,8,Guy Goodess
Yiftach Ziv,*,26,13,67,20,100,4,0,4,2,2,1,3,4,0,0,13,1,4,6,1,5,2,2,Hapoel_Afula,H,9,8,Guy Goodess
Total,,200,82,60,43,78,30,7,37,18,13,3,15,20,3,1,93,0,18,30,13,30,7,9,Hapoel_Afula,H,9,8,Guy Goodess
Team,,0,0,0,0,0,4,4,8,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,Gilboa_Galil,A,12,12,Guy Goodess
Elijah Mitrou-Long,*,27,18,60,75,75,1,0,1,4,3,1,2,5,0,0,18,-5,3,5,3,4,3,4,Gilboa_Galil,A,12,12,Guy Goodess
Mike Davis Jr.,*,25,5,0,14,100,1,1,2,4,1,1,1,3,0,0,-1,-9,0,2,1,7,2,2,Gilboa_Galil,A,12,12,Guy Goodess
Yotam Hanochi,*,14,0,0,0,0,0,0,0,1,2,0,1,0,0,0,-2,-12,0,1,0,1,0,0,Gilboa_Galil,A,12,12,Guy Goodess
Michale Kyser,*,34,14,62,0,100,7,2,9,0,4,0,0,1,2,0,27,8,5,8,0,0,4,4,Gilboa_Galil,A,12,12,Guy Goodess
Dakarai Tucker,*,36,8,40,20,50,1,1,2,1,1,0,2,1,0,0,1,7,2,5,1,5,1,2,Gilboa_Galil,A,12,12,Guy Goodess
Idan Zalmanson,,6,0,0,0,0,3,0,3,2,0,0,1,1,0,0,-1,-4,0,1,0,1,0,0,Gilboa_Galil,A,12,12,Guy Goodess
Netanel Artzi,,30,15,100,60,0,1,2,3,3,2,3,1,3,0,0,19,18,3,3,3,5,0,1,Gilboa_Galil,A,12,12,Guy Goodess
Yiftach Ziv,,28,23,88,40,60,5,0,5,2,8,0,3,4,1,0,30,17,7,8,2,5,3,5,Gilboa_Galil,A,12,12,Guy Goodess
Total,,200,83,61,36,72,23,10,33,17,21,5,12,18,3,0,98,0,20,33,10,28,13,18,Gilboa_Galil,A,12,12,Guy Goodess
Team,,0,0,0,0,0,3,1,4,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,Hapoel_Haifa,H,2,1,Guy Goodess
Marcus Bingham Jr.,*,33,27,100,100,86,6,1,7,2,7,2,3,1,1,0,39,15,9,9,1,1,6,7,Hapoel_Haifa,H,2,1,Guy Goodess
Jalen Adams,*,37,17,25,56,0,0,0,0,2,2,3,3,6,0,0,16,17,1,4,5,9,0,0,Hapoel_Haifa,H,2,1,Guy Goodess
Michale Kyser,*,8,2,50,0,0,1,0,1,1,1,0,0,0,1,0,3,0,1,2,0,0,0,0,Hapoel_Haifa,H,2,1,Guy Goodess
Dakarai Tucker,*,27,5,25,33,0,3,1,4,4,1,0,1,2,0,0,2,28,1,4,1,3,0,0,Hapoel_Haifa,H,2,1,Guy Goodess
Idan Zalmanson,,19,7,40,100,0,3,1,4,2,0,1,0,5,0,0,12,5,2,5,1,1,0,0,Hapoel_Haifa,H,2,1,Guy Goodess
Netanel Artzi,,22,7,67,33,0,1,1,2,1,0,0,1,1,0,0,5,1,2,3,1,3,0,0,Hapoel_Haifa,H,2,1,Guy Goodess
Eliad Tal,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Hapoel_Haifa,H,2,1,Guy Goodess
Niv Misgav,*,25,11,50,43,0,3,0,3,3,2,1,4,4,0,0,9,-2,1,2,3,7,0,0,Hapoel_Haifa,H,2,1,Guy Goodess
Yiftach Ziv,,28,13,43,100,50,4,0,4,2,2,2,1,6,0,0,19,24,3,7,2,2,1,2,Hapoel_Haifa,H,2,1,Guy Goodess
Total,,200,89,56,54,78,24,5,29,17,15,10,13,25,2,0,110,0,20,36,14,26,7,9,Hapoel_Haifa,H,2,1,Guy Goodess
Team,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Elitzur_Netanya,H,5,4,Guy Goodess
Elijah Mitrou-Long,*,27,17,75,50,100,2,2,4,2,2,1,0,5,1,0,24,29,3,4,3,6,2,2,Elitzur_Netanya,H,5,4,Guy Goodess
Guy Egozi,,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,Elitzur_Netanya,H,5,4,Guy Goodess
Marcus Bingham Jr.,*,25,18,50,75,33,7,3,10,0,2,3,1,0,0,1,24,27,4,8,3,4,1,3,Elitzur_Netanya,H,5,4,Guy Goodess
Jalen Adams,,23,12,67,67,100,4,0,4,0,1,1,0,2,1,0,19,32,2,3,2,3,2,2,Elitzur_Netanya,H,5,4,Guy Goodess
Omri Mane,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elitzur_Netanya,H,5,4,Guy Goodess
Michale Kyser,*,22,10,67,0,100,1,0,1,1,1,1,1,0,6,0,15,23,4,6,0,0,2,2,Elitzur_Netanya,H,5,4,Guy Goodess
Idan Zalmanson,,18,2,20,0,0,1,3,4,0,1,0,0,4,0,1,5,10,1,5,0,1,0,0,Elitzur_Netanya,H,5,4,Guy Goodess
Netanel Artzi,*,20,14,71,25,50,1,1,2,5,3,1,0,0,0,0,9,11,5,7,1,4,1,2,Elitzur_Netanya,H,5,4,Guy Goodess
Eliad Tal,,13,8,100,40,0,2,0,2,1,0,1,1,1,0,0,7,0,1,1,2,5,0,0,Elitzur_Netanya,H,5,4,Guy Goodess
Niv Misgav,*,22,9,100,25,0,2,0,2,2,2,1,2,6,0,0,13,20,3,3,1,4,0,0,Elitzur_Netanya,H,5,4,Guy Goodess
Yiftach Ziv,,24,7,50,0,100,7,0,7,2,5,2,3,3,0,0,15,13,2,4,0,2,3,3,Elitzur_Netanya,H,5,4,Guy Goodess
Total,,200,97,61,41,79,27,11,38,13,17,11,9,21,8,2,132,0,25,41,12,29,11,14,Elitzur_Netanya,H,5,4,Guy Goodess
Team,,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Elijah Mitrou-Long,*,26,7,40,33,0,2,0,2,4,1,2,0,6,0,1,8,25,2,5,1,3,0,0,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Brendan Adams,,25,13,100,33,100,3,1,4,1,2,1,2,3,0,0,18,11,3,3,1,3,4,4,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Guy Egozi,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,0,0,0,1,0,0,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Mike Davis Jr.,,16,13,25,40,71,2,0,2,1,4,1,3,0,0,1,7,11,1,4,2,5,5,7,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Omri Mane,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Yotam Hanochi,,14,0,0,0,0,2,0,2,3,1,0,2,3,0,1,-2,-13,0,2,0,0,0,0,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Michale Kyser,*,22,8,67,0,0,4,1,5,1,1,1,1,1,2,0,14,3,4,6,0,0,0,0,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Dakarai Tucker,*,23,24,100,67,0,3,1,4,4,0,1,1,0,0,1,20,16,3,3,6,9,0,0,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Idan Zalmanson,,20,12,60,0,100,2,3,5,2,3,1,1,3,0,0,17,16,3,5,0,2,6,6,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Netanel Artzi,*,26,10,100,33,50,4,0,4,2,1,1,1,5,0,0,15,34,3,3,1,3,1,2,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Ran Solomon,,3,3,100,0,50,1,0,1,0,1,0,0,0,0,0,4,-4,1,1,0,0,1,2,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Yiftach Ziv,*,23,11,50,0,60,3,1,4,1,5,2,0,3,0,0,15,11,4,8,0,3,3,5,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Total,,200,101,60,38,77,29,8,37,19,19,10,11,24,2,4,119,0,24,40,11,29,20,26,Be'er_Sheva_Dimona,A,1,9,Guy Goodess
Team,,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Hapoel_Tel-Aviv,A,19,19,Guy Kaplan
Mike Davis Jr.,*,35,13,50,14,0,5,0,5,3,0,6,4,2,0,2,6,-7,5,10,1,7,0,0,Hapoel_Tel-Aviv,A,19,19,Guy Kaplan
Michale Kyser,*,19,12,71,0,100,2,1,3,1,3,0,1,1,0,0,15,-6,5,7,0,0,2,2,Hapoel_Tel-Aviv,A,19,19,Guy Kaplan
Dakarai Tucker,,25,7,100,33,0,2,2,4,1,1,1,0,2,0,0,12,-12,2,2,1,3,0,0,Hapoel_Tel-Aviv,A,19,19,Guy Kaplan
Idan Zalmanson,,20,2,20,0,0,2,2,4,3,3,1,4,2,0,1,-3,-4,1,5,0,1,0,2,Hapoel_Tel-Aviv,A,19,19,Guy Kaplan
Netanel Artzi,*,19,12,100,100,100,3,0,3,4,1,1,2,0,0,0,11,2,4,4,1,1,1,1,Hapoel_Tel-Aviv,A,19,19,Guy Kaplan
D.J. Cooper,*,27,8,50,33,0,2,0,2,2,3,1,3,8,0,0,12,-7,1,2,2,6,0,0,Hapoel_Tel-Aviv,A,19,19,Guy Kaplan
Eliad Tal,,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,-6,0,0,0,1,0,0,Hapoel_Tel-Aviv,A,19,19,Guy Kaplan
Justin Alston,*,31,12,33,50,100,2,1,3,1,3,0,0,0,0,1,10,-20,2,6,2,4,2,2,Hapoel_Tel-Aviv,A,19,19,Guy Kaplan
Yiftach Ziv,,21,2,25,0,0,1,1,2,2,2,0,1,4,0,1,2,-20,1,4,0,1,0,0,Hapoel_Tel-Aviv,A,19,19,Guy Kaplan
Total,,200,68,53,29,71,21,8,29,18,16,10,15,19,0,5,66,0,21,40,7,24,5,7,Hapoel_Tel-Aviv,A,19,19,Guy Kaplan
Team,,0,0,0,0,0,1,1,2,0,0,0,3,0,0,0,-1,0,0,0,0,0,0,0,Hapoel_Galil_Elion,H,14,14,Guy Goodess
Elijah Mitrou-Long,*,16,0,0,0,0,0,1,1,2,1,0,1,1,0,0,-3,1,0,1,0,2,0,0,Hapoel_Galil_Elion,H,14,14,Guy Goodess
Brendan Adams,,26,16,0,83,50,2,0,2,2,4,0,0,3,0,0,19,-1,0,2,5,6,1,2,Hapoel_Galil_Elion,H,14,14,Guy Goodess
Jalen Adams,,24,19,40,80,75,3,0,3,2,2,3,2,4,0,0,22,15,2,5,4,5,3,4,Hapoel_Galil_Elion,H,14,14,Guy Goodess
Yotam Hanochi,,19,4,40,0,0,4,0,4,1,1,1,1,3,0,0,6,20,2,5,0,2,0,0,Hapoel_Galil_Elion,H,14,14,Guy Goodess
Michale Kyser,*,19,10,83,0,0,3,4,7,1,1,0,1,2,1,0,17,-4,5,6,0,1,0,0,Hapoel_Galil_Elion,H,14,14,Guy Goodess
Dakarai Tucker,*,27,5,67,0,100,5,0,5,1,2,0,0,3,0,0,12,2,2,3,0,1,1,1,Hapoel_Galil_Elion,H,14,14,Guy Goodess
Idan Zalmanson,,21,10,56,0,0,5,5,10,1,1,0,1,3,1,0,19,7,5,9,0,0,0,0,Hapoel_Galil_Elion,H,14,14,Guy Goodess
Netanel Artzi,*,20,8,100,0,100,3,1,4,2,2,0,1,0,0,0,8,-16,3,3,0,3,2,2,Hapoel_Galil_Elion,H,14,14,Guy Goodess
Yiftach Ziv,*,28,8,50,0,67,2,0,2,1,2,3,3,5,0,0,8,-9,3,6,0,4,2,3,Hapoel_Galil_Elion,H,14,14,Guy Goodess
Total,,200,80,55,38,75,28,12,40,13,16,7,13,24,2,0,107,0,22,40,9,24,9,12,Hapoel_Galil_Elion,H,14,14,Guy Goodess
Team,,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Elijah Mitrou-Long,*,28,9,50,25,100,1,0,1,1,1,2,2,4,0,0,9,13,2,4,1,4,2,2,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Mike Davis Jr.,,21,11,60,17,50,2,1,3,1,2,0,1,3,1,0,9,14,3,5,1,6,2,4,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Jalen Adams,,18,9,60,20,0,4,0,4,1,0,4,1,0,1,0,10,3,3,5,1,5,0,0,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Yotam Hanochi,,15,12,100,67,100,2,1,3,3,1,0,0,0,0,0,12,5,2,2,2,3,2,2,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Michale Kyser,*,13,6,100,0,0,2,0,2,2,1,1,1,0,0,0,7,-6,3,3,0,0,0,0,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Dakarai Tucker,*,22,8,80,0,0,1,0,1,0,0,2,3,2,1,0,8,9,4,5,0,2,0,0,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Idan Zalmanson,,27,7,67,100,0,3,0,3,1,3,1,1,3,0,0,14,21,2,3,1,1,0,0,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Netanel Artzi,*,23,10,100,33,0,2,1,3,5,1,3,2,3,0,0,9,12,2,2,2,6,0,0,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Eliad Tal,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-2,0,1,0,1,0,0,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Yiftach Ziv,*,32,15,86,0,50,4,1,5,1,10,3,3,8,0,0,30,6,6,7,0,3,3,6,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Total,,200,87,73,26,64,23,8,31,15,19,16,14,23,3,0,112,0,27,37,8,31,9,14,Ironi_Kiryat_Ata,H,13,13,Guy Goodess
Team,,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Maccabi_Tel-Aviv,A,21,21,Guy Kaplan
Mike Davis Jr.,*,23,8,12,25,0,0,1,1,5,0,2,1,2,1,0,-5,-6,1,8,2,8,0,0,Maccabi_Tel-Aviv,A,21,21,Guy Kaplan
Michale Kyser,*,26,8,29,0,100,3,3,6,1,3,1,1,0,2,1,12,11,2,7,0,0,4,4,Maccabi_Tel-Aviv,A,21,21,Guy Kaplan
Dakarai Tucker,,15,5,100,33,0,1,3,4,0,1,0,2,0,0,0,6,-8,1,1,1,3,0,0,Maccabi_Tel-Aviv,A,21,21,Guy Kaplan
Idan Zalmanson,,8,2,50,0,0,1,0,1,0,1,0,1,0,0,0,2,-4,1,2,0,0,0,0,Maccabi_Tel-Aviv,A,21,21,Guy Kaplan
Netanel Artzi,*,26,11,43,100,100,2,1,3,4,2,2,0,0,0,0,10,1,3,7,1,1,2,2,Maccabi_Tel-Aviv,A,21,21,Guy Kaplan
D.J. Cooper,*,34,13,20,25,100,3,1,4,2,4,3,1,13,0,0,21,-7,1,5,3,12,2,2,Maccabi_Tel-Aviv,A,21,21,Guy Kaplan
Eliad Tal,,11,3,50,0,100,2,1,3,3,1,0,0,0,1,0,4,3,1,2,0,0,1,1,Maccabi_Tel-Aviv,A,21,21,Guy Kaplan
Justin Alston,*,31,15,71,33,100,1,3,4,1,1,0,1,1,0,0,15,2,5,7,1,3,2,2,Maccabi_Tel-Aviv,A,21,21,Guy Kaplan
Yiftach Ziv,,26,18,67,100,0,2,0,2,4,4,1,3,5,1,0,21,-7,6,9,2,2,0,0,Maccabi_Tel-Aviv,A,21,21,Guy Kaplan
Total,,200,83,44,34,100,18,20,38,20,17,9,10,21,5,1,96,0,21,48,10,29,11,11,Maccabi_Tel-Aviv,A,21,21,Guy Kaplan
Team,,0,0,0,0,0,3,3,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,Ness_Ziona,A,17,17,Guy Kaplan
Elijah Mitrou-Long,*,31,6,60,0,0,3,3,6,3,3,1,3,3,0,1,6,-7,3,5,0,4,0,0,Ness_Ziona,A,17,17,Guy Kaplan
Mike Davis Jr.,*,33,15,57,29,50,0,0,0,1,1,5,2,1,0,1,9,-14,4,7,2,7,1,2,Ness_Ziona,A,17,17,Guy Kaplan
Yotam Hanochi,,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-3,-2,0,0,0,0,0,0,Ness_Ziona,A,17,17,Guy Kaplan
Michale Kyser,,15,4,100,0,100,3,2,5,0,2,0,1,0,1,0,11,0,1,1,0,0,2,2,Ness_Ziona,A,17,17,Guy Kaplan
Dakarai Tucker,,30,4,40,0,0,5,2,7,2,0,2,2,0,0,0,1,-6,2,5,0,5,0,0,Ness_Ziona,A,17,17,Guy Kaplan
Idan Zalmanson,*,23,7,60,0,50,2,1,3,3,1,1,0,2,0,0,7,-10,3,5,0,1,1,2,Ness_Ziona,A,17,17,Guy Kaplan
Netanel Artzi,*,13,0,0,0,0,0,1,1,2,1,0,1,2,0,0,-7,-5,0,3,0,2,0,3,Ness_Ziona,A,17,17,Guy Kaplan
Justin Alston,*,30,17,57,75,0,5,4,9,2,0,0,3,0,0,0,17,-18,4,7,3,4,0,0,Ness_Ziona,A,17,17,Guy Kaplan
Yiftach Ziv,,24,7,0,0,78,1,1,2,3,6,2,2,7,0,0,13,2,0,3,0,1,7,9,Ness_Ziona,A,17,17,Guy Kaplan
Total,,200,60,47,21,61,22,17,39,19,14,11,15,15,1,2,59,0,17,36,5,24,11,18,Ness_Ziona,A,17,17,Guy Kaplan
Team,,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Be'er_Sheva_Dimona,H,18,18,Guy Kaplan
Mike Davis Jr.,*,28,11,50,25,50,2,1,3,4,2,2,2,2,0,0,5,-7,2,4,2,8,1,2,Be'er_Sheva_Dimona,H,18,18,Guy Kaplan
Michale Kyser,*,15,1,0,0,50,2,0,2,1,3,0,2,1,1,0,0,2,0,4,0,0,1,2,Be'er_Sheva_Dimona,H,18,18,Guy Kaplan
Dakarai Tucker,,16,5,0,33,100,1,0,1,1,2,1,2,0,0,0,3,-8,0,1,1,3,2,2,Be'er_Sheva_Dimona,H,18,18,Guy Kaplan
Idan Zalmanson,,20,12,86,0,0,1,0,1,1,1,0,0,1,0,0,13,3,6,7,0,0,0,0,Be'er_Sheva_Dimona,H,18,18,Guy Kaplan
Netanel Artzi,*,21,5,100,0,33,2,0,2,2,3,0,2,0,1,0,4,11,2,2,0,1,1,3,Be'er_Sheva_Dimona,H,18,18,Guy Kaplan
D.J. Cooper,*,28,15,100,75,100,5,0,5,2,2,2,5,9,0,0,25,7,1,1,3,4,4,4,Be'er_Sheva_Dimona,H,18,18,Guy Kaplan
Eliad Tal,,19,10,60,100,50,3,2,5,1,1,2,0,2,0,0,16,11,3,5,1,1,1,2,Be'er_Sheva_Dimona,H,18,18,Guy Kaplan
Justin Alston,*,32,23,78,75,0,6,1,7,3,0,1,0,2,3,0,30,4,7,9,3,4,0,0,Be'er_Sheva_Dimona,H,18,18,Guy Kaplan
Yiftach Ziv,,21,6,33,0,100,4,1,5,3,5,0,5,9,0,0,11,7,2,6,0,2,2,2,Be'er_Sheva_Dimona,H,18,18,Guy Kaplan
